Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
,Towson,#N/A,#N/A,#N/A,0.4994,0.4992,0.4492,0.4403,0.4140,0.4804,0.4745,0.4675,0.4380,0.4547,0.4675,0.5213,0.3656,0.3467,0.4832,0.6022,0.6891,0.3943,0.5627,0.1780,0.2435,0.4902,0.3850
,NC Central,#N/A,#N/A,#N/A,0.4069,0.1786,0.5134,0.3523,0.4301,0.2402,0.4314,0.3538,0.4327,0.3667,0.5033,0.5955,0.3606,0.3829,0.4064,0.6667,0.3782,0.4713,0.3706,0.4598,0.1960,0.7794,0.3100
,St Francis (NY),#N/A,#N/A,#N/A,0.2695,0.3486,0.3556,0.2585,0.3548,0.5307,0.7451,0.3394,0.2243,0.2490,0.1896,0.7191,0.3381,0.3838,0.2960,0.6183,0.4790,0.4069,0.4873,0.4819,0.2373,0.7059,0.8750
,Sacred Heart,#N/A,#N/A,#N/A,0.4069,0.2181,0.2326,0.5455,0.1882,0.4916,0.5412,0.3123,0.4380,0.3383,0.3286,0.6584,0.2742,0.2869,0.4490,0.3065,0.4721,0.4252,0.4490,0.3512,0.1544,0.5980,0.5800
,Tulane,#N/A,#N/A,#N/A,0.4439,0.6396,0.2567,0.6307,0.2796,0.4413,0.1373,0.3014,0.5778,0.4019,0.4579,0.5416,0.3269,0.2719,0.7490,0.3602,0.3178,0.3912,0.3410,0.7509,0.2348,0.4608,0.6250
,SE Missouri St,#N/A,#N/A,#N/A,0.7855,0.2494,0.6417,0.5511,0.5591,0.5922,0.5647,0.6083,0.5119,0.5981,0.8615,0.3843,0.4935,0.4770,0.4008,0.5269,0.7036,0.5470,0.5948,0.4577,0.4151,0.5147,0.1900
,Texas Tech,#N/A,#N/A,#N/A,0.6142,0.5110,0.7567,0.4148,0.6129,0.5084,0.7608,0.5812,0.5040,0.5737,0.5631,0.5573,0.6128,0.6049,0.6618,0.7849,0.5859,0.3811,0.5009,0.6940,0.4627,0.5049,0.7850
,Charleston So.,#N/A,#N/A,#N/A,0.1163,0.3491,0.1872,0.3750,0.2419,0.2067,0.5529,0.1913,0.2375,0.1448,0.2308,0.6629,0.2175,0.1999,0.4341,0.4355,0.3140,0.2902,0.2563,0.3269,0.1150,0.4069,0.4950
,SE Louisiana,#N/A,#N/A,#N/A,0.4228,0.3528,0.4225,0.5966,0.4624,0.5978,0.6824,0.4440,0.4697,0.4533,0.4431,0.5573,0.4732,0.4619,0.4901,0.2849,0.4859,0.5621,0.5429,0.4000,0.2505,0.4706,0.1500
,Wofford,#N/A,#N/A,#N/A,0.4994,0.2606,0.4973,0.5341,0.4140,0.7318,0.6941,0.5812,0.3404,0.4899,0.6163,0.4966,0.4462,0.4172,0.1165,0.2742,0.8892,0.4852,0.6399,0.3556,0.4728,0.3529,0.3750
,N Florida,#N/A,#N/A,#N/A,0.5178,0.5763,0.3743,0.5653,0.3602,0.7039,0.6706,0.4350,0.4512,0.4371,0.7138,0.4876,0.4061,0.4205,0.4016,0.3441,0.5462,0.2669,0.3175,0.3214,0.2172,0.5980,0.6750
,UT Arlington,#N/A,#N/A,#N/A,0.6658,0.5183,0.4733,0.6619,0.6398,0.4804,0.3529,0.4964,0.6306,0.5751,0.5658,0.5281,0.5781,0.5240,0.7118,0.4086,0.5088,0.4959,0.5491,0.8102,0.4636,0.4363,0.3600
,Auburn,#N/A,#N/A,#N/A,0.3699,0.9094,0.4840,0.2926,0.4624,0.4693,0.5765,0.4711,0.1821,0.3261,0.4536,0.5596,0.4642,0.4600,0.1834,0.4624,0.4629,0.5508,0.5219,0.3349,0.2097,0.5686,0.5550
,Columbia,#N/A,#N/A,#N/A,0.6924,0.3921,0.5695,0.5256,0.5699,0.6816,0.4706,0.5325,0.5119,0.5413,0.6707,0.2539,0.6006,0.5480,0.6343,0.4731,0.4385,0.3880,0.3842,0.6064,0.3336,0.3725,0.7100
,Kent State,#N/A,#N/A,#N/A,0.6526,0.5481,0.5695,0.4119,0.4355,0.5084,0.6157,0.5361,0.3826,0.4777,0.4975,0.5708,0.4345,0.4581,0.3604,0.4731,0.7937,0.4347,0.6424,0.2055,0.3083,0.7010,0.3350
,Texas A&M-CC,#N/A,#N/A,#N/A,0.7768,0.4082,0.3316,0.7557,0.6129,0.3520,0.5333,0.4314,0.6544,0.5386,0.8495,0.1798,0.4723,0.5071,0.4485,0.1989,0.2277,0.5830,0.3193,0.3818,0.1535,0.8578,0.6250
,Cen. Arkansas,#N/A,#N/A,#N/A,0.4228,0.4702,0.1845,0.5994,0.3871,0.0000,0.3569,0.3213,0.3905,0.3207,0.7696,0.2337,0.2634,0.2338,0.2128,0.1667,0.4049,0.3621,0.2514,0.1294,0.1064,0.4461,0.1300
,Norfolk St,#N/A,#N/A,#N/A,0.6288,0.3286,0.4465,0.6364,0.4570,0.3296,0.2863,0.3827,0.6675,0.5088,0.4557,0.5618,0.3688,0.3358,0.5579,0.5914,0.5386,0.7363,0.7004,0.3038,0.2259,0.5294,0.3700
,Kansas,#N/A,#N/A,#N/A,0.5377,0.6810,0.4706,0.3750,0.4839,0.5196,0.2627,0.4007,0.4274,0.3992,0.3206,0.7146,0.4723,0.4214,0.5112,0.7204,0.4813,0.4656,0.5275,0.3652,0.2318,0.4755,0.5050
,Gardner-Webb,#N/A,#N/A,#N/A,0.6142,0.2600,0.4786,0.5909,0.1774,0.5642,0.7294,0.3736,0.6464,0.4912,0.4065,0.7753,0.2598,0.2959,0.6185,0.5860,0.5684,0.7918,0.8141,0.5138,0.2459,0.6275,0.3050
,Bryant,#N/A,#N/A,#N/A,0.3078,0.1477,0.2246,0.5369,0.2312,0.2849,0.5216,0.2744,0.4565,0.3194,0.6711,0.4719,0.2197,0.2319,0.5550,0.3978,0.2383,0.4826,0.3379,0.3968,0.1049,0.5784,0.6600
,Hou. Baptist,#N/A,#N/A,#N/A,0.2695,0.3168,0.3021,0.3466,0.3011,0.3017,0.3412,0.2563,0.3404,0.2463,0.4510,0.5326,0.2283,0.2145,0.2342,0.6075,0.3568,0.4599,0.3286,0.1488,0.0770,0.5392,0.3350
,Tulsa,#N/A,#N/A,#N/A,0.2959,0.5781,0.1952,0.4801,0.2419,0.2682,0.3843,0.2130,0.4248,0.2571,0.2033,0.7820,0.2202,0.1914,0.5423,0.4409,0.4026,0.5035,0.5219,0.6904,0.2512,0.4216,0.4650
,Utah Valley,#N/A,#N/A,#N/A,0.4581,0.2262,0.3984,0.5511,0.3817,0.3743,0.7804,0.4693,0.3958,0.4344,0.5651,0.4517,0.3471,0.3946,0.4437,0.2473,0.6516,0.3388,0.4639,0.8282,0.4725,0.7108,0.5800
,UT Rio Grande,#N/A,#N/A,#N/A,0.4611,0.2885,0.4840,0.4290,0.4194,0.5084,0.4431,0.4693,0.3720,0.4222,0.6211,0.4112,0.4448,0.4177,0.0413,0.4462,0.5837,0.4713,0.4194,0.5674,0.3446,0.4951,0.4750
,Northwestern,#N/A,#N/A,#N/A,0.9248,0.7838,0.5856,0.7443,0.6398,0.8045,0.5098,0.6227,0.6887,0.6996,0.4988,0.5101,0.5997,0.5729,0.7256,0.3333,0.8541,0.5994,0.8413,0.8685,0.7817,0.5294,0.6800
,Morgan St,#N/A,#N/A,#N/A,0.5548,0.1489,0.3396,0.6705,0.2957,0.2961,0.5059,0.4043,0.6227,0.5020,0.4790,0.4966,0.2580,0.2380,0.3981,0.3925,0.6730,0.7975,0.7900,0.2468,0.2382,0.4265,0.1850
,Fairleigh D.,#N/A,#N/A,#N/A,0.3845,0.1180,0.2005,0.6250,0.3065,0.4637,0.6392,0.3339,0.4565,0.3640,0.5557,0.5101,0.3633,0.3119,0.6044,0.1290,0.3820,0.3338,0.3410,0.5698,0.2380,0.2353,0.3300
,Lehigh,#N/A,#N/A,#N/A,0.6288,0.4541,0.5267,0.6136,0.4194,0.6034,0.4196,0.4603,0.5778,0.5210,0.5872,0.7011,0.4205,0.3683,0.6028,0.4624,0.7395,0.4972,0.6343,0.4174,0.3879,0.3382,0.6300
,Wyoming,#N/A,#N/A,#N/A,0.5918,0.4161,0.3984,0.6193,0.5806,0.6648,0.8784,0.5578,0.3958,0.5007,0.6179,0.4966,0.5979,0.5753,0.5051,0.1075,0.6662,0.1325,0.3447,0.4154,0.3962,0.3578,0.6450
,Illinois,#N/A,#N/A,#N/A,0.3564,0.6818,0.3289,0.3352,0.2419,0.6816,0.3333,0.3448,0.2111,0.2463,0.2030,0.9213,0.3021,0.2554,0.3441,0.4677,0.6455,0.4114,0.5701,0.4740,0.2967,0.3725,0.6000
,Jacksonville St,#N/A,#N/A,#N/A,0.4636,0.3586,0.2968,0.6250,0.1882,0.3184,0.4196,0.3375,0.5356,0.4073,0.4765,0.7438,0.2445,0.2258,0.5164,0.3925,0.7059,0.3893,0.5225,0.3322,0.2543,0.4706,0.2650
,Colorado St,#N/A,#N/A,#N/A,0.3782,0.3408,0.2834,0.6193,0.3065,0.4749,0.6627,0.3953,0.4538,0.4087,0.2664,0.9663,0.3769,0.3189,0.4036,0.1882,0.8739,0.4000,0.6590,0.3957,0.4535,0.1961,0.6600
,Siena,#N/A,#N/A,#N/A,0.3603,0.3366,0.1738,0.5057,0.2742,0.3799,0.3686,0.2058,0.4512,0.2652,0.1841,0.6517,0.2539,0.2197,0.6187,0.4677,0.2498,0.5369,0.4719,0.2858,0.0835,0.4167,0.4600
,N Texas,#N/A,#N/A,#N/A,0.3845,0.4840,0.4305,0.5426,0.4570,0.3352,0.1765,0.4621,0.4274,0.4452,0.6187,0.5146,0.3778,0.3161,0.4206,0.3495,0.6799,0.3943,0.4744,0.1844,0.2429,0.4020,0.5500
,UNC Asheville,#N/A,#N/A,#N/A,0.5377,0.1846,0.2754,0.7017,0.3333,0.2682,0.3843,0.4025,0.4670,0.4208,0.8434,0.2517,0.2661,0.2714,0.4655,0.1828,0.5455,0.2448,0.2563,0.0000,0.0894,0.6422,0.5950
,Army,#N/A,#N/A,#N/A,0.2590,0.4892,0.4171,0.3466,0.3710,0.6480,0.3412,0.3267,0.2876,0.2720,0.4573,0.7079,0.4507,0.4214,0.5985,0.5000,0.2788,0.1628,0.1235,0.4417,0.1516,0.5588,0.7250
,Fordham,#N/A,#N/A,#N/A,0.6782,0.5392,0.3610,0.7926,0.3763,0.4804,0.9569,0.4946,0.6095,0.5629,0.4825,0.7056,0.4313,0.3946,0.8341,0.0538,0.7960,0.3779,0.6399,0.4924,0.4681,0.2304,0.6350
,UT S.A.,#N/A,#N/A,#N/A,0.2014,0.5562,0.2727,0.1364,0.2634,0.2682,0.2510,0.2256,0.0396,0.0690,0.3009,0.5663,0.1742,0.1317,0.1933,0.5538,0.4461,0.1703,0.1952,0.1253,0.0934,0.4167,0.4100
,Wisconsin,#N/A,#N/A,#N/A,0.3782,0.7842,0.4064,0.4773,0.4677,0.4972,0.4588,0.4458,0.3193,0.3775,0.4879,0.6921,0.4043,0.3805,0.6206,0.3548,0.6234,0.2044,0.3941,0.5333,0.3686,0.4902,0.6300
,CSU Bakersfield,#N/A,#N/A,#N/A,0.5377,0.2593,0.3663,0.5682,0.2849,0.2291,0.5020,0.3755,0.4749,0.4046,0.5750,0.4989,0.2634,0.2342,0.2701,0.4301,0.5959,0.5331,0.4744,0.5665,0.3211,0.3775,0.2800
,LA-Lafayette,#N/A,#N/A,#N/A,0.5759,0.2914,0.4198,0.5426,0.4032,0.5810,0.6431,0.4422,0.4644,0.4493,0.3902,0.4966,0.3643,0.4026,0.3573,0.4247,0.6662,0.5659,0.6467,0.1927,0.2248,0.7353,0.4700
,VCU,#N/A,#N/A,#N/A,0.6288,0.5773,0.2674,0.7330,0.4677,0.4469,0.5451,0.3881,0.6042,0.4804,0.4082,0.5213,0.3836,0.4257,0.6842,0.2204,0.4240,0.5609,0.5664,0.4537,0.2197,0.8333,0.3700
,Tenn Tech,#N/A,#N/A,#N/A,0.5709,0.2502,0.5107,0.4858,0.4624,0.7039,0.5804,0.5794,0.4037,0.5210,0.5487,0.4315,0.5466,0.5569,0.4341,0.3118,0.6463,0.2688,0.4219,0.7355,0.4512,0.7010,0.6550
,Hofstra,#N/A,#N/A,#N/A,0.0779,0.4765,0.0561,0.4233,0.2957,0.2849,0.2824,0.1733,0.1794,0.1015,0.3951,0.3326,0.2143,0.1693,0.4091,0.2688,0.0710,0.3180,0.1371,0.4658,0.0892,0.3725,0.5100
,Radford,#N/A,#N/A,#N/A,0.5759,0.2922,0.2674,0.7131,0.3280,0.4860,0.3412,0.3592,0.5963,0.4547,0.5918,0.5596,0.3260,0.3123,0.7197,0.2742,0.4882,0.3584,0.4040,0.5309,0.2484,0.5882,0.5900
,Presbyterian,#N/A,#N/A,#N/A,0.3699,0.2810,0.2219,0.6449,0.3333,0.4972,0.4157,0.3538,0.4749,0.3884,0.5263,0.4067,0.3769,0.3617,0.3581,0.1613,0.3125,0.5640,0.4064,0.3842,0.1398,0.5588,0.4700
,CSU Fullerton,#N/A,#N/A,#N/A,0.5759,0.2127,0.5027,0.4545,0.6075,0.4190,0.6235,0.4982,0.3694,0.4425,0.4662,0.5461,0.5218,0.5024,0.6008,0.4194,0.6578,0.2032,0.4194,0.5178,0.4316,0.4706,0.5150
,New Hamp,#N/A,#N/A,#N/A,0.3329,0.3989,0.2032,0.5653,0.2581,0.3128,0.5451,0.3069,0.3140,0.2706,0.3166,0.6449,0.1977,0.1750,0.2958,0.2312,0.6914,0.5104,0.6028,0.4195,0.3099,0.3775,0.2250
,UNC Wil.,#N/A,#N/A,#N/A,0.3205,0.4700,0.2406,0.5426,0.3871,0.3240,0.4314,0.3574,0.3799,0.3424,0.3527,0.3685,0.3656,0.3730,0.4042,0.2204,0.3652,0.5041,0.4694,0.3263,0.1506,0.6814,0.3950
,Providence,#N/A,#N/A,#N/A,0.3921,0.5521,0.2888,0.5739,0.4462,0.7207,0.5490,0.3574,0.4828,0.3951,0.4399,0.7169,0.4579,0.4393,0.6565,0.3226,0.3506,0.3136,0.3416,0.5936,0.2500,0.4902,0.5100
,Loyola Mary.,#N/A,#N/A,#N/A,0.2590,0.5215,0.2273,0.5085,0.2688,0.3966,0.4980,0.2653,0.4169,0.2923,0.3424,0.6966,0.2679,0.2408,0.4315,0.4086,0.4179,0.5861,0.5578,0.5937,0.2378,0.3971,0.5300
,Detroit,#N/A,#N/A,#N/A,0.0703,0.4364,0.2193,0.2330,0.3172,0.3017,0.2980,0.2166,0.1214,0.1042,0.1238,0.7955,0.3165,0.2822,0.4213,0.5323,0.2330,0.2618,0.2341,0.2940,0.0882,0.4804,0.3900
,Evansville,#N/A,#N/A,#N/A,0.0779,0.4867,0.2406,0.2273,0.2903,0.3184,0.3176,0.2238,0.1504,0.1245,0.1395,0.6697,0.3489,0.2973,0.2946,0.5430,0.2170,0.3438,0.2563,0.5839,0.1630,0.3676,0.4100
,Florida A&M,#N/A,#N/A,#N/A,0.2014,0.2143,0.2674,0.4034,0.1667,0.1453,0.0941,0.1751,0.4749,0.2544,0.6101,0.3978,0.1643,0.1237,0.3904,0.9032,0.1024,0.5167,0.1513,0.3168,0.0306,0.4951,0.2950
,Indiana St,#N/A,#N/A,#N/A,0.1546,0.6054,0.2834,0.3409,0.3226,0.2905,0.2549,0.3069,0.2296,0.2273,0.3551,0.6427,0.2805,0.2601,0.4083,0.4409,0.4057,0.4271,0.4324,0.2466,0.1201,0.5784,0.0900
,Pitt,#N/A,#N/A,#N/A,0.1360,0.6567,0.2166,0.3722,0.1828,0.3966,0.2588,0.2437,0.2480,0.1894,0.4567,0.7303,0.1905,0.1458,0.5515,0.4301,0.3667,0.1962,0.2026,0.2807,0.1027,0.3824,0.5700
,C. Conn,#N/A,#N/A,#N/A,0.0779,0.2269,0.2059,0.4432,0.2634,0.3631,0.6353,0.2563,0.3166,0.2341,0.3057,0.6022,0.2413,0.2535,0.4984,0.3656,0.3025,0.3678,0.3280,0.5713,0.1800,0.5392,0.3650
,Memphis,#N/A,#N/A,#N/A,0.4439,0.4960,0.4091,0.4744,0.5161,0.6536,0.2902,0.4061,0.4169,0.3978,0.5277,0.4067,0.4777,0.4393,0.5689,0.4892,0.3094,0.4227,0.3558,0.5037,0.2112,0.5490,0.6500
,Utah State,#N/A,#N/A,#N/A,0.2399,0.5238,0.1925,0.4602,0.2366,0.5363,0.6157,0.3014,0.2401,0.2287,0.4513,0.6427,0.2526,0.2573,0.2631,0.2204,0.4064,0.4032,0.3681,0.4781,0.1856,0.5098,0.5450
,Chattanooga,#N/A,#N/A,#N/A,0.3699,0.5722,0.2326,0.5085,0.2634,0.3966,0.7451,0.2924,0.3720,0.2896,0.3795,0.6562,0.2985,0.3316,0.6046,0.2796,0.3361,0.2423,0.2619,0.3003,0.1111,0.6225,0.6950
,Boston U,#N/A,#N/A,#N/A,0.5918,0.5148,0.2807,0.7045,0.4785,0.7039,0.3961,0.4188,0.4459,0.4222,0.5749,0.4584,0.5056,0.4765,0.6692,0.0215,0.3866,0.2965,0.3150,0.5081,0.2375,0.5441,0.6600
,E Illinois,#N/A,#N/A,#N/A,0.6424,0.2005,0.4652,0.6108,0.4785,0.6313,0.6549,0.4567,0.5963,0.5277,0.3902,0.6539,0.5029,0.5052,0.5501,0.4409,0.5141,0.6429,0.6566,0.4803,0.2904,0.5784,0.4750
,S Utah,#N/A,#N/A,#N/A,0.5759,0.2869,0.5668,0.3722,0.4462,0.6089,0.5333,0.5108,0.3140,0.4235,0.4309,0.5843,0.4439,0.4516,0.3982,0.5269,0.6570,0.4789,0.6065,0.4171,0.3236,0.6569,0.5150
,SC State,#N/A,#N/A,#N/A,0.0739,0.1622,0.1176,0.3352,0.0000,0.1341,0.2627,0.0957,0.2058,0.0568,0.0000,0.9191,0.0000,0.0254,0.4547,0.4462,0.3636,0.4606,0.4534,0.2294,0.0380,0.6961,0.5050
,UMass-Lowell,#N/A,#N/A,#N/A,0.5351,0.3093,0.2273,0.5597,0.2634,0.3687,0.3490,0.2744,0.4670,0.3248,0.4153,0.6247,0.2431,0.2098,0.5587,0.3763,0.3331,0.5659,0.4750,0.3870,0.1380,0.4216,0.6350
,Xavier,#N/A,#N/A,#N/A,0.0739,0.8104,0.2888,0.3580,0.2366,0.5866,0.3608,0.3069,0.2375,0.2314,0.3931,0.7056,0.2665,0.2357,0.4142,0.4409,0.4584,0.3760,0.4107,0.5564,0.2291,0.4412,0.3700
,Manhattan,#N/A,#N/A,#N/A,0.4994,0.4172,0.3235,0.6449,0.3280,0.4022,0.5020,0.3755,0.5303,0.4330,0.4320,0.6472,0.3273,0.2625,0.6726,0.3065,0.6257,0.5237,0.6424,0.5701,0.3693,0.2010,0.6900
,Charleston,#N/A,#N/A,#N/A,0.4611,0.2670,0.3743,0.2813,0.3065,0.5307,0.2196,0.3736,0.2823,0.3045,0.3046,0.6742,0.3323,0.2883,0.2635,0.5645,0.5195,0.5344,0.5757,0.2351,0.1599,0.4804,0.1550
,Delaware St,#N/A,#N/A,#N/A,0.4069,0.3570,0.3342,0.4375,0.1935,0.2793,0.4000,0.2924,0.4433,0.3261,0.4011,0.6607,0.2179,0.2098,0.3128,0.5645,0.4905,0.5798,0.5219,0.2477,0.1304,0.5294,0.4000
,Boston College,#N/A,#N/A,#N/A,0.6288,0.6900,0.6283,0.4347,0.6183,0.4916,0.4745,0.5325,0.4485,0.5088,0.5964,0.4652,0.5705,0.5409,0.5353,0.6559,0.4645,0.4965,0.4898,0.4563,0.2918,0.5196,0.5100
,N Kentucky,#N/A,#N/A,#N/A,0.6551,0.2489,0.4412,0.6449,0.3978,0.5196,0.5961,0.4783,0.5858,0.5386,0.6000,0.7393,0.4219,0.4285,0.5596,0.4247,0.6348,0.5514,0.6288,0.3934,0.2946,0.5980,0.5200
,Middle Tenn,#N/A,#N/A,#N/A,0.6909,0.6840,0.6043,0.5284,0.4570,0.4804,0.2941,0.5289,0.5145,0.5399,0.4948,0.5978,0.5173,0.4699,0.6791,0.4624,0.6562,0.5174,0.6819,0.2996,0.2876,0.5245,0.6000
,Rhode Island,#N/A,#N/A,#N/A,0.4439,0.4446,0.3636,0.5540,0.4247,0.4190,0.2588,0.3935,0.4670,0.4141,0.7253,0.5753,0.3917,0.3448,0.6830,0.3710,0.4607,0.1457,0.2044,0.5539,0.2752,0.4608,0.7400
,La Salle,#N/A,#N/A,#N/A,0.3921,0.5025,0.3610,0.4858,0.1720,0.4860,0.5412,0.3051,0.4644,0.3464,0.3637,0.8000,0.2715,0.2728,0.7936,0.4785,0.3736,0.2896,0.3082,0.6604,0.2075,0.5343,0.4750
,Miss Vall St,#N/A,#N/A,#N/A,0.0779,0.0709,0.2460,0.1051,0.2634,0.4804,0.3020,0.1805,0.1346,0.0839,0.1796,0.6157,0.2215,0.2201,0.3050,0.7742,0.0733,0.4694,0.2718,0.4035,0.0584,0.6373,0.5500
,NJIT,#N/A,#N/A,#N/A,0.1109,0.4113,0.1471,0.3097,0.3280,0.3966,0.5529,0.2455,0.1372,0.1340,0.3333,0.5618,0.3633,0.3777,0.3074,0.2634,0.1001,0.2461,0.1470,0.5906,0.1264,0.6422,0.5750
,LA-Monroe,#N/A,#N/A,#N/A,0.0822,0.1994,0.1310,0.4261,0.2527,0.3464,0.2824,0.2202,0.2955,0.1962,0.2733,0.5258,0.2287,0.2150,0.5745,0.3226,0.2918,0.2694,0.2884,0.2617,0.0807,0.5686,0.2100
,UI Chicago,#N/A,#N/A,#N/A,0.0703,0.3632,0.0080,0.2557,0.0968,0.0950,0.1529,0.0000,0.2348,0.0000,0.1179,0.8854,0.0369,0.0000,0.4935,0.5968,0.0000,0.3066,0.1044,0.4046,0.0201,0.4167,0.5000
,E Kentucky,#N/A,#N/A,#N/A,0.3699,0.2855,0.2326,0.5085,0.1989,0.2905,0.3647,0.2563,0.4354,0.2950,0.4705,0.6337,0.2256,0.1849,0.5674,0.4086,0.3720,0.3142,0.2749,0.6110,0.2058,0.3676,0.5400
,Vermont,#N/A,#N/A,#N/A,0.3921,0.2175,0.2914,0.5227,0.4355,0.5028,0.7059,0.4404,0.2770,0.3518,0.3316,0.6202,0.4584,0.4186,0.5103,0.0968,0.6593,0.1407,0.3823,0.4942,0.3849,0.2990,0.7600
,Pine Bluff,#N/A,#N/A,#N/A,0.2014,0.2581,0.2727,0.2670,0.2097,0.2346,0.1216,0.1606,0.3905,0.2003,0.3413,0.6000,0.1576,0.1171,0.3305,0.8441,0.2292,0.6416,0.4466,0.3105,0.0696,0.4755,0.1200
,Georgia So.,#N/A,#N/A,#N/A,0.3078,0.3139,0.4439,0.4119,0.3387,0.3966,0.5922,0.3718,0.3905,0.3586,0.5696,0.5348,0.3413,0.3278,0.4891,0.6022,0.3636,0.4801,0.3842,0.2701,0.1312,0.4510,0.3750
,Appalachian St,#N/A,#N/A,#N/A,0.3461,0.4618,0.2701,0.4744,0.2796,0.3352,0.5255,0.3357,0.3245,0.2977,0.4910,0.5730,0.2864,0.2794,0.4348,0.2903,0.5019,0.3666,0.4212,0.2707,0.1642,0.5000,0.7050
,Kennesaw St,#N/A,#N/A,#N/A,0.4611,0.4157,0.5187,0.4034,0.5914,0.4022,0.8549,0.4910,0.3087,0.4060,0.5964,0.3146,0.4939,0.5301,0.2285,0.5054,0.4622,0.4189,0.3687,0.2621,0.2121,0.6667,0.4250
,NWST,#N/A,#N/A,#N/A,0.2312,0.2786,0.2193,0.3636,0.0806,0.3073,0.4471,0.1769,0.2850,0.1583,0.4509,0.3730,0.0905,0.1162,0.0000,0.6290,0.2399,0.6278,0.3002,0.3995,0.0691,0.6373,0.0500
,Alabama A&M,#N/A,#N/A,#N/A,0.5192,0.1243,0.3717,0.6222,0.4032,0.2570,0.2431,0.3736,0.6280,0.4817,0.6241,0.3933,0.2976,0.2596,0.6427,0.4892,0.5172,0.5918,0.5905,0.3432,0.2194,0.4853,0.2500
,Colgate,#N/A,#N/A,#N/A,0.6658,0.4077,0.5321,0.5000,0.6290,0.5531,0.7216,0.5289,0.4617,0.5129,0.3820,0.6382,0.5619,0.5212,0.4466,0.4355,0.6998,0.5817,0.7369,0.6873,0.5664,0.3088,0.3950
,Fairfield,#N/A,#N/A,#N/A,0.4795,0.2780,0.2326,0.6847,0.3441,0.4804,0.7333,0.3899,0.4670,0.4114,0.3441,0.5169,0.3458,0.3142,0.6674,0.0645,0.6180,0.4517,0.6090,0.7107,0.4212,0.3039,0.5700
,Sam Hou St,#N/A,#N/A,#N/A,0.6909,0.2431,0.7273,0.3892,0.5806,0.7039,0.5765,0.5000,0.5541,0.5386,0.6576,0.4090,0.5439,0.5706,0.1930,0.9409,0.3972,0.7054,0.4855,0.4113,0.2217,0.8137,0.0050
,Fort Wayne,#N/A,#N/A,#N/A,0.1479,0.3685,0.2112,0.2670,0.1989,0.5084,0.6980,0.2942,0.0237,0.1123,0.1835,0.5011,0.2692,0.2512,0.0555,0.2957,0.4301,0.3514,0.3447,0.2015,0.1087,0.3627,0.3800
,SMU,#N/A,#N/A,#N/A,0.4611,0.4768,0.2567,0.6506,0.2742,0.2291,0.3412,0.2545,0.6464,0.4019,0.6227,0.5079,0.1805,0.1392,0.7058,0.5108,0.3560,0.6233,0.5096,0.6175,0.2214,0.3578,0.6350
,Air Force,#N/A,#N/A,#N/A,0.3091,0.4485,0.2861,0.4915,0.2688,0.3017,0.4784,0.3303,0.3852,0.3248,0.4384,0.7483,0.2440,0.2070,0.2878,0.5269,0.5607,0.5912,0.5794,0.3048,0.2064,0.3431,0.5000
,Long Island,#N/A,#N/A,#N/A,0.2590,0.1849,0.3048,0.4545,0.2043,0.5531,0.4627,0.2906,0.4248,0.3153,0.5142,0.6607,0.2080,0.1571,0.5098,0.4946,0.4240,0.4845,0.4299,0.5803,0.2269,0.2647,0.3750
,Coppin State,#N/A,#N/A,#N/A,0.0779,0.3605,0.0000,0.3210,0.0484,0.1564,0.2980,0.0650,0.2032,0.0325,0.2863,0.6180,0.0482,0.0381,0.4636,0.3602,0.0413,0.2549,0.0840,0.3101,0.0000,0.4951,0.4750
,Canisius,#N/A,#N/A,#N/A,0.1546,0.2938,0.3235,0.2670,0.3817,0.6872,0.6549,0.3845,0.0475,0.1922,0.4242,0.4292,0.3917,0.3970,0.3077,0.3495,0.3789,0.2139,0.2452,0.3252,0.1593,0.5490,0.8100
,Cornell,#N/A,#N/A,#N/A,0.4100,0.5369,0.3877,0.5909,0.5215,0.5531,0.4392,0.4332,0.4855,0.4533,0.7697,0.0517,0.4390,0.4064,0.4757,0.3387,0.2979,0.6675,0.4830,0.7451,0.2936,0.4559,0.5100
,Lafayette,#N/A,#N/A,#N/A,0.5377,0.4046,0.2112,0.7273,0.3011,0.4860,0.4431,0.3394,0.6095,0.4465,0.5783,0.4831,0.3026,0.2672,0.7300,0.0914,0.5095,0.3767,0.4478,0.4835,0.2505,0.3873,0.5450
,Monmouth,#N/A,#N/A,#N/A,0.2808,0.3539,0.0348,0.7216,0.1022,0.1620,0.0000,0.1625,0.5726,0.2950,0.5238,0.5034,0.1252,0.0452,0.8105,0.1720,0.3025,0.3565,0.3162,0.5049,0.1293,0.2794,0.7050
,Wagner,#N/A,#N/A,#N/A,0.3461,0.3275,0.1604,0.4517,0.2527,0.4581,0.6980,0.2653,0.3483,0.2571,0.2062,0.6000,0.3120,0.2977,0.3548,0.3978,0.2162,0.6448,0.5318,0.8700,0.2377,0.4020,0.2600
