Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
59,Bradley,,0,15,0.5846153846,0.4095788604,0.2949002217,0.6887562814,0.4494382022,0.6,0.482300885,0.3860103627,0.6491803279,0.5305810398,0.5285714286,0.5086206897,0.456043956,0.4696132597,0.6060606061,0.2551020408,0.5148514851,0.4545454545,0.5524528302,0.4590163934,0.3130434783,0.5977653631,0.5866666667
60,Montana,,1,15,0.7940828402,0.2295623452,0.6170414951,0.5835427136,0.8033707865,0.7103448276,0.4690265487,0.6761658031,0.6,0.6788990826,0.6071428571,0.4913793103,0.8571428571,0.8011049724,0.4545454545,0.3775510204,0.6435643564,0.5555555556,0.6860377358,0.4721311475,0.5565217391,0.4357541899,0.4977777778
61,Colgate,,2,15,0.724260355,0.289017341,0.5872663921,0.5298366834,0.7078651685,0.7517241379,0.6946902655,0.6476683938,0.5114754098,0.620795107,0.6785714286,0.6034482759,0.7912087912,0.7679558011,0.4848484848,0.3469387755,0.5247524752,0.3636363636,0.5018867925,0.6295081967,0.5304347826,0.3966480447,0.7733333333
62,Abilene Christ,,3,15,0.8568047337,0.1358381503,0.5448210326,0.7478015075,0.6741573034,0.7379310345,0.5796460177,0.6295336788,0.8098360656,0.749235474,0.5285714286,0.5948275862,0.6923076923,0.679558011,0.5303030303,0.3163265306,0.6435643564,0.9797979798,0.9116981132,0.6721311475,0.6086956522,0.5642458101,0.5022222222
63,NC Central,,0,16,0.5337278107,0,0.4459930314,0.6469849246,0.5730337079,0.2482758621,0.5796460177,0.4689119171,0.7016393443,0.6039755352,0.8,0.8405172414,0.5384615385,0.546961326,0.6060606061,0.3826530612,0.297029703,0.5353535354,0.4241509434,0.7213114754,0.3652173913,0.530726257,0.8
64,N Dakota St,,0,16,0.5337278107,0.3666391412,0.504592968,0.4623115578,0.5730337079,0.6,0.8407079646,0.6062176166,0.3409836066,0.5168195719,0.3857142857,0.2284482759,0.7087912088,0.729281768,0.3257575758,0.2857142857,0.7623762376,0.1212121212,0.5177358491,0.2754098361,0.4434782609,0.5754189944,0.8355555556
65,Prairie View,,1,16,0.6544378698,0.0862923204,0.5622426354,0.4522613065,0.4719101124,0.2275862069,0.4292035398,0.4637305699,0.5836065574,0.5458715596,0.2428571429,0.6206896552,0.4230769231,0.4585635359,0.3409090909,0.5867346939,0.6732673267,0.9797979798,0.9811320755,0.3573770492,0.347826087,0.8603351955,0.2488888889
66,Fairleigh D.,,1,16,0.6059171598,0.1317093311,0.5745961356,0.4908919598,0.6966292135,0.8551724138,0.6504424779,0.5906735751,0.5049180328,0.5840978593,0.4214285714,0.5732758621,0.7307692308,0.7348066298,0.446969697,0.3826530612,0.4851485149,0.6161616162,0.6618867925,0.5016393443,0.4,0.6759776536,0.7422222222
67,Gardner-Webb,,2,16,0.6887573964,0.2485549133,0.6655052265,0.5150753769,0.7528089888,0.7724137931,0.5619469027,0.6761658031,0.5639344262,0.6620795107,0.4285714286,0.3965517241,0.7967032967,0.7845303867,0.5909090909,0.387755102,0.7227722772,0.4444444444,0.7033962264,0.4852459016,0.5826086957,0.7374301676,0.8044444444
68,Iona,,3,16,0.5171597633,0.2138728324,0.6195755464,0.3539572864,0.5561797753,0.4965517241,0.6946902655,0.5777202073,0.3836065574,0.5198776758,0.3571428571,0.4051724138,0.6373626374,0.6685082873,0.3712121212,0.5204081633,0.6534653465,0.4141414141,0.639245283,0.406557377,0.4173913043,0.7430167598,0.8133333333
